URL,Pathophysiological Process,Subject,Predicate,Object
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Microglia_Activation,Activated_microglia,release,TNF-α_IL-1α_C1q
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Astrocyte_Activation,Activated_microglia,stimulate,astrocyte_activation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Astrocyte_Activation,Activated_astrocyte,produces,inflammatory_mediators
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Neuronal_Damage,Inflammatory_mediators,cause,neuronal_damage
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Neuronal_Damage,Viral_transport_and_spread,contribute_to,neuronal_damage
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Viral_Transport_and_Spread,SARS-CoV-2,binds_to,ACE2
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41392-021-00818-7/MediaObjects/41392_2021_818_Fig4_HTML.png,Viral_Transport_and_Spread,ACE2,facilitates,viral_transport_and_spread
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Transcribrial_Neuroinvasive_Route,SARS-CoV-2,reaches,CNS_via_cranial_nerves
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Transcribrial_Neuroinvasive_Route,ACE2_expression,found_in,olfactory_bulb
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Transcribrial_Neuroinvasive_Route,ACE2_expression,found_in,olfactory_neuroepithelium
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Ocular_Surface_Route,Ocular_surface,is_susceptible_to,viral_infections
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Ocular_Surface_Route,ACE2_expression,found_in,trabecular_meshwork
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Ocular_Surface_Route,ACE2_expression,found_in,ocular_choroid_cells
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Ocular_Surface_Route,ACE2_expression,found_in,optic_nerve
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Ocular_Surface_Route,ACE2_expression,found_in,geniculocalcarine_tract
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Hematogenous_Neuroinvasive_Route,Virus,crosses,BBB
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Hematogenous_Neuroinvasive_Route,ACE2_expression,found_in,endothelial_cells
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Hematogenous_Neuroinvasive_Route,TMPRSS2_expression,found_in,endothelial_cells
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Hematogenous_Neuroinvasive_Route,Virus,uses,transcellular_migration
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Hematogenous_Neuroinvasive_Route,Virus,uses,paracellular_migration
https://www.frontiersin.org/files/Articles/867825/fnins-16-867825-HTML-r1/image_m/fnins-16-867825-g002.jpg,Hematogenous_Neuroinvasive_Route,Virus,uses,Trojan_horse_strategy
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Transcribrial_Access,SARS-CoV-2,enters,olfactory_bulb
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Transcribrial_Access,Olfactory_bulb,connects_to,frontal_lobe
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Neuronal_Injury,SARS-CoV-2,binds_to,ACE2
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Neuronal_Injury,SARS-CoV-2,binds_to,NRP1
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Neuronal_Injury,Binding_to_receptors,causes,neuronal_injury
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Cerebrovascular_Endothelial_Injury,SARS-CoV-2,damages,endothelial_cells
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Cerebrovascular_Endothelial_Injury,Endothelial_damage,leads_to,hypoxia-ischaemia
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Neurological_Lesions,Neuronal_injury,results_in,neurological_lesions
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-021-00593-7/MediaObjects/41582_2021_593_Fig1_HTML.png,Neurological_Lesions,Neurological_lesions,cause,cognitive_impairments
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,SARS-CoV-2,induces,systemic_cytokine_storm
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,Systemic_cytokine_storm,affects,vascular_system
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,Systemic_cytokine_storm,affects,heart
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,Systemic_cytokine_storm,affects,brain
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,Systemic_cytokine_storm,affects,liver
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,Systemic_cytokine_storm,affects,kidney
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Cytokine_Storm,Systemic_cytokine_storm,affects,testis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Inflammation_and_Tissue_Damage,SARS-CoV-2,causes,cell_death
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Inflammation_and_Tissue_Damage,Cell_death,leads_to,inflammation_and_tissue_damage
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Airway_Cytokine_Storm,SARS-CoV-2,triggers,airway_cytokine_storm
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Airway_Cytokine_Storm,Airway_cytokine_storm,causes,immune_cell_recruitment
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Metabolic/Mitochondrial_Dysfunction,SARS-CoV-2,causes,metabolic/mitochondrial_dysfunction
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Metabolic/Mitochondrial_Dysfunction,Metabolic/mitochondrial_dysfunction,occurs_in,pneumocyte_II
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,NETosis,SARS-CoV-2,induces,NETosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Systemic_Inflammation,SARS-CoV-2,causes,systemic_inflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1038%2Fs41431-023-01462-1/MediaObjects/41431_2023_1462_Fig4_HTML.png,Long_COVID,SARS-CoV-2,leads_to,Long_COVID
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Astrocyte_Activation,SARS-CoV-2_infection,triggers,astrocyte_activation
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Microglia_Activation,SARS-CoV-2_infection,triggers,microglia_activation
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Inflammatory_Cytokine_Release,Astrocyte_activation,leads_to,inflammatory_cytokine_release
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Neutrophil_Infiltration,SARS-CoV-2_infection,causes,neutrophil_infiltration
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,ROS_Production,Microglia_activation,results_in,ROS_production
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Neuronal_Death,ROS_production,causes,neuronal_death
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,miRNA_Dysregulation,SARS-CoV-2_infection,leads_to,miRNA_dysregulation
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Neuroinflammation,Inflammatory_cytokine_release,causes,neuroinflammation
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,BBB_Leakage,Neuroinflammation,results_in,BBB_leakage
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Microcoagulation,SARS-CoV-2_infection,induces,microcoagulation
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,β-Amyloid_Aggregation,SARS-CoV-2_infection,promotes,β-amyloid_aggregation
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Hypoxia,Microcoagulation,leads_to,hypoxia
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,Cognitive_Dysfunction,Neuronal_death,results_in,cognitive_dysfunction
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,Mitochondrial_Dysfunction,Coronavirus_endocytosis,causes,mitochondrial_dysfunction
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,Oxidative_Stress_Induced_DNA_Damage,Mitochondrial_dysfunction,leads_to,oxidative_stress_induced_DNA_damage
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,Inflammation,Coronavirus_endocytosis,triggers,inflammation
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,Platelet_Dysfunction,Cytokine_storm,causes,platelet_dysfunction
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,Microglia_Activation,ROS/RNS,induces,microglia_activation
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg,Stroke,Ferritin_(Iron),contributes_to,stroke
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Unfolded_protein_response_(UPR),SARS-CoV-2,induces,Unfolded_protein_response_(UPR)
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Unfolded_protein_response_(UPR),Unfolded_protein_response_(UPR),leads_to,Neurodegeneration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Accumulation_of_misfolded_proteins,SARS-CoV-2,causes,Accumulation_of_misfolded_proteins
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Accumulation_of_misfolded_proteins,Accumulation_of_misfolded_proteins,results_in,Neurodegeneration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Endoplasmic_Reticulum_Stress,SARS-CoV-2,triggers,Endoplasmic_Reticulum_Stress
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Endoplasmic_Reticulum_Stress,Endoplasmic_Reticulum_Stress,contributes_to,Neurodegeneration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Impaired_Autophagy,SARS-CoV-2,leads_to,Impaired_Autophagy
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Impaired_Autophagy,Impaired_Autophagy,causes,Neurodegeneration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Mitochondrial_Dysfunction,SARS-CoV-2,induces,Mitochondrial_Dysfunction
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Mitochondrial_Dysfunction,Mitochondrial_Dysfunction,results_in,Neurodegeneration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,T-cell_infiltration,SARS-CoV-2,causes,T-cell_infiltration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,T-cell_infiltration,T-cell_infiltration,leads_to,Neuroinflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Microglial_activation,SARS-CoV-2,triggers,Microglial_activation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Microglial_activation,Microglial_activation,contributes_to,Cytokine_Storm
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Cytokine_Storm,SARS-CoV-2,induces,Cytokine_Storm
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Cytokine_Storm,Cytokine_Storm,leads_to,Neuroinflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Neuroinflammation,SARS-CoV-2,causes,Neuroinflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Neuroinflammation,Neuroinflammation,results_in,Neurodegeneration
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Retrograde_axonal_transport,SARS-CoV-2,utilizes,Retrograde_axonal_transport
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png,Retrograde_axonal_transport,Retrograde_axonal_transport,affects,Brain
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Direct_viral_encephalitis,SARS-CoV-2,causes,direct_viral_encephalitis
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Systemic_inflammation,SARS-CoV-2,induces,cytokine_storm
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Peripheral_organ_dysfunction,SARS-CoV-2,leads_to,peripheral_organ_dysfunction
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Cerebrovascular_changes,SARS-CoV-2,results_in,cerebrovascular_changes
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Combination_of_changes,SARS-CoV-2,triggers,combination_of_all_changes
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg,Glial_Cells_Activation,COVID-19,activates,glial_cells
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg,Hypothalamic_Pituitary_Adrenal_(HPA)_Axis_Activation,Lockdown_psychosocial_stress,activates,HPA_axis
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg,Peripheral_Inflammation,COVID-19,causes,peripheral_inflammation
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg,Inflammatory_Cytokine_Release,Peripheral_inflammation,releases,inflammatory_cytokines
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg,Circumventricular_Organs_Impact,COVID-19,affects,circumventricular_organs
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g003.jpg,SARS-CoV-2_Brain_Entry,SARS-CoV-2_infection,leads_to,SARS-CoV-2_brain_entry
